-4.158 2.69078e-11 0
-4.15775 2.82144e-11 0
-4.15749 3.14346e-11 0
-4.15724 2.78483e-11 0
-4.15698 2.64266e-11 0
-4.15673 2.6604e-11 0
-4.15648 2.39975e-11 0
-4.15622 2.44001e-11 0
-4.15597 2.38825e-11 0
-4.15572 2.62907e-11 0
-4.15546 2.84042e-11 0
-4.15521 2.96444e-11 0
-4.15495 3.15503e-11 0
-4.1547 2.96011e-11 0
-4.15445 3.04557e-11 0
-4.15419 2.94277e-11 0
-4.15394 2.90168e-11 0
-4.15369 2.5824e-11 0
-4.15343 2.52611e-11 0
-4.15318 2.41051e-11 0
-4.15292 2.48717e-11 0
-4.15267 2.40821e-11 0
-4.15242 2.46397e-11 0
-4.15216 2.57543e-11 0
-4.15191 2.7338e-11 0
-4.15166 3.01523e-11 0
-4.1514 2.8914e-11 0
-4.15115 3.02266e-11 0
-4.15089 2.93991e-11 0
-4.15064 3.06851e-11 0
-4.15039 3.25754e-11 0
-4.15013 3.32935e-11 0
-4.14988 3.53784e-11 0
-4.14962 3.37402e-11 0
-4.14937 3.47145e-11 0
-4.14912 3.48605e-11 0
-4.14886 3.3595e-11 0
-4.14861 3.43963e-11 0
-4.14836 3.58254e-11 0
-4.1481 3.51232e-11 0
-4.14785 3.67952e-11 0
-4.14759 3.60972e-11 0
-4.14734 3.51892e-11 0
-4.14709 3.62702e-11 0
-4.14683 3.38779e-11 0
-4.14658 3.7752e-11 0
-4.14633 3.52325e-11 0
-4.14607 3.55194e-11 0
-4.14582 3.70625e-11 0
-4.14556 3.75392e-11 0
-4.14531 3.68743e-11 0
-4.14506 3.69379e-11 0
-4.1448 3.77545e-11 0
-4.14455 3.61972e-11 0
-4.1443 3.55012e-11 0
-4.14404 3.54279e-11 0
-4.14379 3.41667e-11 0
-4.14353 3.48704e-11 0
-4.14328 3.30966e-11 0
-4.14303 3.1442e-11 0
-4.14277 3.11224e-11 0
-4.14252 2.94882e-11 0
-4.14226 2.8557e-11 0
-4.14201 3.02589e-11 0
-4.14176 2.94403e-11 0
-4.1415 3.07694e-11 0
-4.14125 3.16908e-11 0
-4.141 3.48865e-11 0
-4.14074 3.52689e-11 0
-4.14049 3.81791e-11 0
-4.14023 4.04381e-11 0
-4.13998 4.15352e-11 0
-4.13973 4.19503e-11 0
-4.13947 4.12127e-11 0
-4.13922 4.1052e-11 0
-4.13897 3.81509e-11 0
-4.13871 3.55556e-11 0
-4.13846 3.40122e-11 0
-4.1382 2.958e-11 0
-4.13795 3.11815e-11 0
-4.1377 3.24421e-11 0
-4.13744 3.44334e-11 0
-4.13719 3.85228e-11 0
-4.13694 4.15617e-11 0
-4.13668 4.44638e-11 0
-4.13643 4.62839e-11 0
-4.13617 4.40692e-11 0
-4.13592 3.9861e-11 0
-4.13567 3.74235e-11 0
-4.13541 3.41239e-11 0
-4.13516 3.32746e-11 0
-4.1349 3.44596e-11 0
-4.13465 3.65206e-11 0
-4.1344 4.37117e-11 0
-4.13414 4.5508e-11 0
-4.13389 4.78658e-11 0
-4.13364 4.52246e-11 0
-4.13338 4.33726e-11 0
-4.13313 3.68485e-11 0
-4.13287 3.4095e-11 0
-4.13262 3.5362e-11 0
-4.13237 4.06074e-11 0
-4.13211 4.58433e-11 0
-4.13186 4.95023e-11 0
-4.13161 4.99226e-11 0
-4.13135 4.59459e-11 0
-4.1311 4.08241e-11 0
-4.13084 3.68986e-11 0
-4.13059 3.71843e-11 0
-4.13034 4.18431e-11 0
-4.13008 4.86617e-11 0
-4.12983 5.2694e-11 0
-4.12958 5.06656e-11 0
-4.12932 4.61689e-11 0
-4.12907 3.94625e-11 0
-4.12881 3.67647e-11 0
-4.12856 4.15492e-11 0
-4.12831 4.77111e-11 0
-4.12805 5.47853e-11 0
-4.1278 5.49028e-11 0
-4.12754 4.78905e-11 0
-4.12729 4.08447e-11 0
-4.12704 4.04012e-11 0
-4.12678 4.45026e-11 0
-4.12653 5.33653e-11 0
-4.12628 5.88143e-11 0
-4.12602 5.44354e-11 0
-4.12577 4.62812e-11 0
-4.12551 4.03004e-11 0
-4.12526 4.3841e-11 0
-4.12501 5.23176e-11 0
-4.12475 6.08202e-11 0
-4.1245 5.80158e-11 0
-4.12425 4.85443e-11 0
-4.12399 4.11807e-11 0
-4.12374 4.42481e-11 0
-4.12348 5.38911e-11 0
-4.12323 6.22853e-11 0
-4.12298 6.01545e-11 0
-4.12272 5.06227e-11 0
-4.12247 4.23993e-11 0
-4.12222 4.82333e-11 0
-4.12196 5.89353e-11 0
-4.12171 6.488e-11 0
-4.12145 5.80888e-11 0
-4.1212 4.7285e-11 0
-4.12095 4.58204e-11 0
-4.12069 5.59591e-11 0
-4.12044 6.66712e-11 0
-4.12019 6.48965e-11 0
-4.11993 5.27624e-11 0
-4.11968 4.64228e-11 0
-4.11942 5.35295e-11 0
-4.11917 6.67399e-11 0
-4.11892 6.80413e-11 0
-4.11866 5.65677e-11 0
-4.11841 4.73146e-11 0
-4.11815 5.30719e-11 0
-4.1179 6.86922e-11 0
-4.11765 7.13585e-11 0
-4.11739 5.97222e-11 0
-4.11714 4.88572e-11 0
-4.11689 5.42354e-11 0
-4.11663 7.17486e-11 0
-4.11638 7.51757e-11 0
-4.11612 5.88598e-11 0
-4.11587 4.94311e-11 0
-4.11562 6.00412e-11 0
-4.11536 7.54181e-11 0
-4.11511 7.44002e-11 0
-4.11486 5.91369e-11 0
-4.1146 5.25238e-11 0
-4.11435 6.86742e-11 0
