0.00310258 0.304963
0.007758 0.259496
0.0124134 0.203269
0.0170688 0.154296
0.0217242 0.116856
0.0263797 0.0892943
0.0310351 0.0689319
0.0356905 0.0535554
0.0403459 0.0415924
0.0450013 0.0319709
0.0496568 0.0239611
0.0543122 0.0170594
0.0589676 0.0109126
0.063623 0.00527112
0.0682784 -3.91062e-05
0.0729338 -0.005134
0.0775893 -0.0100823
0.0822447 -0.014914
0.0869001 -0.0196274
0.0915555 -0.0241965
0.0962109 -0.0285785
0.100866 -0.0327204
0.105522 -0.0365657
0.110177 -0.0400599
0.114833 -0.0431549
0.119488 -0.0458133
0.124143 -0.0480117
0.128799 -0.0497462
0.133454 -0.0510359
0.13811 -0.0519284
0.142765 -0.0525017
0.147421 -0.0528644
0.152076 -0.05315
0.156731 -0.0535061
0.161387 -0.0540784
0.166042 -0.0549907
0.170698 -0.0563246
0.175353 -0.0581019
0.180008 -0.060273
0.184664 -0.0627147
0.189319 -0.0652373
0.193975 -0.0676006
0.19863 -0.0695366
0.203286 -0.0707753
0.207941 -0.071069
0.212596 -0.0702126
0.217252 -0.0680578
0.221907 -0.0645194
0.226563 -0.0595744
0.231218 -0.0532571
0.235873 -0.0456494
0.240529 -0.0368707
0.245184 -0.0270684
0.24984 -0.0164089
0.254495 -0.00507088
0.259151 0.00676066
0.263806 0.0188995
0.268461 0.0311631
0.273117 0.0433781
0.277772 0.0553852
0.282428 0.0670448
0.287083 0.0782421
0.291739 0.0888902
0.296394 0.0989323
0.301049 0.108341
0.305705 0.117117
0.31036 0.12528
0.315016 0.132865
0.319671 0.139912
0.324326 0.146454
0.328982 0.152511
0.333637 0.158078
0.338293 0.163122
0.342948 0.167579
0.347604 0.171357
0.352259 0.174342
0.356914 0.176408
0.36157 0.177429
0.366225 0.177295
0.370881 0.175923
0.375536 0.173275
0.380191 0.169358
0.384847 0.164236
0.389502 0.158027
0.394158 0.150897
0.398813 0.143053
0.403469 0.134729
0.408124 0.126173
0.412779 0.117633
0.417435 0.109341
0.42209 0.101504
0.426746 0.0942922
0.431401 0.0878318
0.436056 0.0822051
0.440712 0.0774479
0.445367 0.0735525
0.450023 0.0704761
0.454678 0.0681433
0.459334 0.0664576
0.463989 0.0653091
0.468644 0.0645787
0.4733 0.0641492
0.477955 0.0639072
0.482611 0.063746
0.487266 0.0635711
0.491921 0.0632976
0.496577 0.0628532
0.501232 0.0621786
0.505888 0.0612264
0.510543 0.0599648
0.515199 0.0583771
0.519854 0.056463
0.524509 0.054241
0.529165 0.0517473
0.53382 0.0490346
0.538476 0.0461714
0.543131 0.0432374
0.547787 0.0403187
0.552442 0.0375048
0.557097 0.0348813
0.561753 0.0325269
0.566408 0.0305098
0.571064 0.0288844
0.575719 0.0276917
0.580374 0.0269581
0.58503 0.026697
0.589685 0.0269109
0.594341 0.0275915
0.598996 0.0287236
0.603652 0.030285
0.608307 0.0322482
0.612962 0.0345827
0.617618 0.0372547
0.622273 0.0402298
0.626929 0.0434742
0.631584 0.0469559
0.636239 0.0506485
0.640895 0.0545301
0.64555 0.0585871
0.650206 0.0628146
0.654861 0.0672131
0.659517 0.0717931
0.664172 0.0765693
0.668827 0.0815584
0.673483 0.0867816
0.678138 0.0922573
0.682794 0.0980022
0.687449 0.104032
0.692104 0.11036
0.69676 0.116995
0.701415 0.123949
0.706071 0.131232
0.710726 0.138857
0.715382 0.146837
0.720037 0.155188
0.724692 0.163926
0.729348 0.173067
0.734003 0.182621
0.738659 0.192598
0.743314 0.202997
0.747969 0.213811
0.752625 0.225024
0.75728 0.236612
0.761936 0.248541
0.766591 0.26077
0.771247 0.273251
0.775902 0.28593
0.780557 0.298748
0.785213 0.311642
0.789868 0.324542
0.794524 0.337376
0.799179 0.350066
0.803835 0.36253
0.80849 0.374682
0.813145 0.386433
0.817801 0.397696
0.822456 0.408383
0.827112 0.418411
0.831767 0.427706
0.836422 0.436206
0.841078 0.443863
0.845733 0.45065
0.850389 0.456559
0.855044 0.46161
0.8597 0.465852
0.864355 0.469361
0.86901 0.472249
0.873666 0.474659
0.878321 0.476771
0.882977 0.478798
0.887632 0.480987
0.892287 0.483618
0.896943 0.486997
0.901598 0.491457
0.906254 0.497349
0.910909 0.505037
0.915565 0.514892
0.92022 0.527283
0.924875 0.542574
0.929531 0.561115
0.934186 0.583238
0.938842 0.609255
0.943497 0.639452
0.948152 0.674093
0.952808 0.713414
0.957463 0.757632
0.962119 0.806941
0.966774 0.861514
0.97143 0.921509
0.976085 0.987066
0.98074 1.05831
0.985396 1.13533
0.990051 1.21823
0.994707 1.30705
0.999362 1.40182
1.00402 1.50253
1.00867 1.60913
1.01333 1.72152
1.01798 1.83954
1.02264 1.96299
1.02729 2.09159
1.03195 2.22501
1.03661 2.36285
1.04126 2.50467
1.04592 2.64996
1.05057 2.79817
1.05523 2.94869
1.05988 3.10091
1.06454 3.25419
1.06919 3.40786
1.07385 3.56126
1.0785 3.71376
1.08316 3.86471
1.08782 4.01351
1.09247 4.15957
1.09713 4.30233
1.10178 4.44127
1.10644 4.57589
1.11109 4.70572
1.11575 4.83031
1.1204 4.94924
1.12506 5.06209
1.12971 5.16849
1.13437 5.26806
1.13902 5.36045
1.14368 5.44533
1.14834 5.5224
1.15299 5.59136
1.15765 5.65199
1.1623 5.70406
1.16696 5.74742
1.17161 5.78195
1.17627 5.80756
1.18092 5.82424
1.18558 5.832
1.19023 5.83093
1.19489 5.82114
1.19955 5.80279
1.2042 5.77608
1.20886 5.74124
1.21351 5.69853
1.21817 5.64826
1.22282 5.59072
1.22748 5.52626
1.23213 5.45522
1.23679 5.37798
1.24144 5.29491
1.2461 5.2064
1.25075 5.11283
1.25541 5.01463
1.26007 4.91217
1.26472 4.80587
1.26938 4.69612
1.27403 4.58332
1.27869 4.46787
1.28334 4.35014
1.288 4.23051
1.29265 4.10937
1.29731 3.98707
1.30196 3.86398
1.30662 3.74045
1.31128 3.61682
1.31593 3.49346
1.32059 3.37068
1.32524 3.24883
