16 16 0 0.00457991
16 16 1 0.0047668
16 16 2 0.0044764
16 17 0 0.00457991
16 17 1 0.0047668
16 17 2 0.0044764
16 18 0 0.00457991
16 18 1 0.0047668
16 18 2 0.0044764
16 19 0 0.00457991
16 19 1 0.0047668
16 19 2 0.0044764
16 20 0 0.00457991
16 20 1 0.0047668
16 20 2 0.0044764
16 21 0 0.00457991
16 21 1 0.0047668
16 21 2 0.0044764
16 22 0 0.00457991
16 22 1 0.0047668
16 22 2 0.0044764
16 23 0 0.00457991
16 23 1 0.0047668
16 23 2 0.0044764
16 24 0 0.00457991
16 24 1 0.0047668
16 24 2 0.0044764
16 25 0 0.00457991
16 25 1 0.0047668
16 25 2 0.0044764
16 26 0 0.00457991
16 26 1 0.0047668
16 26 2 0.0044764
16 27 0 0.00457991
16 27 1 0.0047668
16 27 2 0.0044764
16 28 0 0.00457991
16 28 1 0.0047668
16 28 2 0.0044764
16 29 0 0.00457991
16 29 1 0.0047668
16 29 2 0.0044764
16 30 0 0.00457991
16 30 1 0.0047668
16 30 2 0.0044764
16 31 0 0.00457991
16 31 1 0.0047668
16 31 2 0.0044764
16 32 0 0.00457991
16 32 1 0.0047668
16 32 2 0.0044764
16 33 0 0.00457991
16 33 1 0.0047668
16 33 2 0.0044764
16 34 0 0.00457991
16 34 1 0.0047668
16 34 2 0.0044764
16 35 0 0.00457991
16 35 1 0.0047668
16 35 2 0.0044764
16 36 0 0.00457991
16 36 1 0.0047668
16 36 2 0.0044764
16 37 0 0.00457991
16 37 1 0.0047668
16 37 2 0.0044764
16 38 0 0.0045799
16 38 1 0.0047668
16 38 2 0.0044764
16 39 0 0.00457988
16 39 1 0.0047668
16 39 2 0.0044764
16 40 0 0.00457987
16 40 1 0.0047668
16 40 2 0.0044764
16 41 0 0.00457988
16 41 1 0.0047668
16 41 2 0.0044764
16 42 0 0.00457989
16 42 1 0.0047668
16 42 2 0.0044764
16 43 0 0.00457991
16 43 1 0.0047668
16 43 2 0.0044764
16 44 0 0.00457991
16 44 1 0.0047668
16 44 2 0.0044764
16 45 0 0.00457991
16 45 1 0.0047668
16 45 2 0.0044764
16 46 0 0.00457991
16 46 1 0.0047668
16 46 2 0.0044764
16 47 0 0.00457991
16 47 1 0.0047668
16 47 2 0.0044764
17 16 0 0.00457991
17 16 1 0.0047668
17 16 2 0.0044764
17 17 0 0.00457991
17 17 1 0.0047668
17 17 2 0.0044764
17 18 0 0.00457991
17 18 1 0.0047668
17 18 2 0.0044764
17 19 0 0.00457991
17 19 1 0.0047668
17 19 2 0.0044764
17 20 0 0.00457991
17 20 1 0.0047668
17 20 2 0.0044764
17 21 0 0.00457991
17 21 1 0.0047668
17 21 2 0.0044764
17 22 0 0.00457991
17 22 1 0.0047668
17 22 2 0.0044764
17 23 0 0.00457991
17 23 1 0.0047668
17 23 2 0.0044764
17 24 0 0.00457991
17 24 1 0.0047668
17 24 2 0.0044764
17 25 0 0.00457991
17 25 1 0.0047668
17 25 2 0.0044764
17 26 0 0.00457991
17 26 1 0.0047668
17 26 2 0.0044764
17 27 0 0.00457991
17 27 1 0.0047668
17 27 2 0.0044764
17 28 0 0.00457991
17 28 1 0.0047668
17 28 2 0.0044764
17 29 0 0.00457991
17 29 1 0.0047668
17 29 2 0.0044764
17 30 0 0.00457991
17 30 1 0.0047668
17 30 2 0.0044764
17 31 0 0.00457991
17 31 1 0.0047668
17 31 2 0.0044764
17 32 0 0.00457991
17 32 1 0.0047668
17 32 2 0.0044764
17 33 0 0.00457991
17 33 1 0.0047668
17 33 2 0.0044764
17 34 0 0.00457991
17 34 1 0.0047668
17 34 2 0.0044764
17 35 0 0.0045799
17 35 1 0.0047668
17 35 2 0.0044764
17 36 0 0.00457991
17 36 1 0.0047668
17 36 2 0.0044764
17 37 0 0.00457994
17 37 1 0.0047668
17 37 2 0.0044764
17 38 0 0.00457999
17 38 1 0.0047668
17 38 2 0.00447639
17 39 0 0.00458002
17 39 1 0.0047668
17 39 2 0.00447639
17 40 0 0.00458002
17 40 1 0.00476679
17 40 2 0.00447639
17 41 0 0.00457999
17 41 1 0.0047668
17 41 2 0.00447639
17 42 0 0.00457995
17 42 1 0.0047668
17 42 2 0.0044764
17 43 0 0.00457991
17 43 1 0.0047668
17 43 2 0.0044764
17 44 0 0.0045799
17 44 1 0.0047668
17 44 2 0.0044764
17 45 0 0.00457991
17 45 1 0.0047668
17 45 2 0.0044764
17 46 0 0.00457991
17 46 1 0.0047668
17 46 2 0.0044764
17 47 0 0.00457991
17 47 1 0.0047668
17 47 2 0.0044764
18 16 0 0.00457991
18 16 1 0.0047668
18 16 2 0.0044764
18 17 0 0.00457991
18 17 1 0.0047668
18 17 2 0.0044764
18 18 0 0.00457991
18 18 1 0.0047668
18 18 2 0.0044764
18 19 0 0.00457991
18 19 1 0.0047668
18 19 2 0.0044764
18 20 0 0.00457991
18 20 1 0.0047668
18 20 2 0.0044764
18 21 0 0.00457991
18 21 1 0.0047668
18 21 2 0.0044764
18 22 0 0.00457991
18 22 1 0.0047668
18 22 2 0.0044764
18 23 0 0.00457991
18 23 1 0.0047668
18 23 2 0.0044764
18 24 0 0.00457991
18 24 1 0.0047668
18 24 2 0.0044764
18 25 0 0.00457991
18 25 1 0.0047668
18 25 2 0.0044764
18 26 0 0.00457991
18 26 1 0.0047668
18 26 2 0.0044764
18 27 0 0.00457991
18 27 1 0.0047668
18 27 2 0.0044764
18 28 0 0.00457991
18 28 1 0.0047668
18 28 2 0.0044764
18 29 0 0.00457991
18 29 1 0.0047668
18 29 2 0.0044764
18 30 0 0.00457991
18 30 1 0.0047668
18 30 2 0.0044764
18 31 0 0.00457991
18 31 1 0.0047668
18 31 2 0.0044764
18 32 0 0.00457991
18 32 1 0.0047668
18 32 2 0.0044764
18 33 0 0.0045799
18 33 1 0.0047668
18 33 2 0.0044764
18 34 0 0.00457992
18 34 1 0.0047668
18 34 2 0.0044764
18 35 0 0.00457993
18 35 1 0.0047668
18 35 2 0.0044764
18 36 0 0.00457986
18 36 1 0.00476681
18 36 2 0.00447641
18 37 0 0.00457978
18 37 1 0.0047668
18 37 2 0.00447642
18 38 0 0.00457976
18 38 1 0.0047668
18 38 2 0.00447643
18 39 0 0.00457978
18 39 1 0.00476681
18 39 2 0.00447642
18 40 0 0.00457979
18 40 1 0.00476681
18 40 2 0.00447641
18 41 0 0.00457979
18 41 1 0.0047668
18 41 2 0.00447641
18 42 0 0.00457985
18 42 1 0.0047668
18 42 2 0.00447641
18 43 0 0.00457991
18 43 1 0.0047668
18 43 2 0.0044764
18 44 0 0.00457992
18 44 1 0.00476679
18 44 2 0.0044764
18 45 0 0.00457991
18 45 1 0.0047668
18 45 2 0.0044764
18 46 0 0.00457991
18 46 1 0.0047668
18 46 2 0.0044764
18 47 0 0.00457991
18 47 1 0.0047668
18 47 2 0.0044764
19 16 0 0.00457991
19 16 1 0.0047668
19 16 2 0.0044764
19 17 0 0.00457991
19 17 1 0.0047668
19 17 2 0.0044764
19 18 0 0.00457991
19 18 1 0.0047668
19 18 2 0.0044764
19 19 0 0.00457991
19 19 1 0.0047668
19 19 2 0.0044764
19 20 0 0.00457991
19 20 1 0.0047668
19 20 2 0.0044764
19 21 0 0.00457991
19 21 1 0.0047668
19 21 2 0.0044764
19 22 0 0.00457991
19 22 1 0.0047668
19 22 2 0.0044764
19 23 0 0.00457991
19 23 1 0.0047668
19 23 2 0.0044764
19 24 0 0.00457991
19 24 1 0.0047668
19 24 2 0.0044764
19 25 0 0.00457991
19 25 1 0.0047668
19 25 2 0.0044764
19 26 0 0.00457991
19 26 1 0.0047668
19 26 2 0.0044764
19 27 0 0.00457991
19 27 1 0.0047668
19 27 2 0.0044764
19 28 0 0.00457991
19 28 1 0.0047668
19 28 2 0.0044764
19 29 0 0.00457991
19 29 1 0.0047668
19 29 2 0.0044764
19 30 0 0.00457991
19 30 1 0.0047668
19 30 2 0.0044764
19 31 0 0.0045799
19 31 1 0.0047668
19 31 2 0.0044764
19 32 0 0.00457992
19 32 1 0.0047668
19 32 2 0.0044764
19 33 0 0.00457991
19 33 1 0.0047668
19 33 2 0.0044764
19 34 0 0.00457987
19 34 1 0.0047668
19 34 2 0.0044764
19 35 0 0.00457993
19 35 1 0.00476678
19 35 2 0.0044764
19 36 0 0.00458006
19 36 1 0.00476677
19 36 2 0.00447639
19 37 0 0.00457991
19 37 1 0.00476679
19 37 2 0.00447637
19 38 0 0.00457963
19 38 1 0.00476679
19 38 2 0.00447639
19 39 0 0.00457958
19 39 1 0.00476678
19 39 2 0.00447642
19 40 0 0.00457981
19 40 1 0.00476681
19 40 2 0.00447639
19 41 0 0.00458002
19 41 1 0.00476683
19 41 2 0.00447638
19 42 0 0.00457996
19 42 1 0.0047668
19 42 2 0.00447641
19 43 0 0.00457988
19 43 1 0.00476681
19 43 2 0.00447641
19 44 0 0.0045799
19 44 1 0.0047668
19 44 2 0.00447639
19 45 0 0.00457991
19 45 1 0.0047668
19 45 2 0.0044764
19 46 0 0.00457991
19 46 1 0.0047668
19 46 2 0.0044764
19 47 0 0.00457991
19 47 1 0.0047668
19 47 2 0.0044764
20 16 0 0.00457991
20 16 1 0.0047668
20 16 2 0.0044764
20 17 0 0.00457991
20 17 1 0.0047668
20 17 2 0.0044764
20 18 0 0.00457991
20 18 1 0.0047668
20 18 2 0.0044764
20 19 0 0.00457991
20 19 1 0.0047668
20 19 2 0.0044764
20 20 0 0.00457991
20 20 1 0.0047668
20 20 2 0.0044764
20 21 0 0.00457991
20 21 1 0.0047668
20 21 2 0.0044764
20 22 0 0.00457991
20 22 1 0.0047668
20 22 2 0.0044764
20 23 0 0.00457991
20 23 1 0.0047668
20 23 2 0.0044764
20 24 0 0.00457991
20 24 1 0.0047668
20 24 2 0.0044764
20 25 0 0.00457991
20 25 1 0.0047668
20 25 2 0.0044764
20 26 0 0.00457991
20 26 1 0.0047668
20 26 2 0.0044764
20 27 0 0.00457991
20 27 1 0.0047668
20 27 2 0.0044764
20 28 0 0.00457991
20 28 1 0.0047668
20 28 2 0.0044764
20 29 0 0.0045799
20 29 1 0.0047668
20 29 2 0.0044764
20 30 0 0.00457992
20 30 1 0.0047668
20 30 2 0.0044764
20 31 0 0.00457991
20 31 1 0.0047668
20 31 2 0.0044764
20 32 0 0.00457988
20 32 1 0.00476681
20 32 2 0.0044764
20 33 0 0.00457993
20 33 1 0.00476679
20 33 2 0.00447641
20 34 0 0.00457994
20 34 1 0.00476682
20 34 2 0.00447641
20 35 0 0.00457972
20 35 1 0.0047669
20 35 2 0.00447633
20 36 0 0.00457992
20 36 1 0.00476685
20 36 2 0.00447635
20 37 0 0.00458061
20 37 1 0.00476678
20 37 2 0.00447641
20 38 0 0.00458093
20 38 1 0.00476684
20 38 2 0.00447628
20 39 0 0.00458069
20 39 1 0.00476676
20 39 2 0.00447629
20 40 0 0.00458006
20 40 1 0.0047666
20 40 2 0.0044764
20 41 0 0.00457977
20 41 1 0.00476675
20 41 2 0.00447635
20 42 0 0.00457988
20 42 1 0.00476681
20 42 2 0.00447634
20 43 0 0.00457993
20 43 1 0.00476679
20 43 2 0.00447643
20 44 0 0.0045799
20 44 1 0.00476677
20 44 2 0.00447642
20 45 0 0.0045799
20 45 1 0.00476679
20 45 2 0.0044764
20 46 0 0.00457992
20 46 1 0.00476681
20 46 2 0.0044764
20 47 0 0.00457991
20 47 1 0.00476679
20 47 2 0.0044764
21 16 0 0.00457991
