35 36 1 1.80739e-06
35 36 2 1.73633e-06
36 27 0 9.27819e-07
36 27 1 2.59776e-06
36 27 2 2.28386e-06
36 28 0 1.35735e-06
36 28 1 2.79861e-06
36 28 2 3.0913e-06
36 29 0 1.65456e-06
36 29 1 3.48759e-06
36 29 2 3.90014e-06
36 30 0 1.56797e-06
36 30 1 3.21923e-06
36 30 2 4.13936e-06
36 31 0 1.59047e-06
36 31 1 3.23311e-06
36 31 2 4.10551e-06
36 32 0 1.33496e-06
36 32 1 2.66883e-06
36 32 2 3.10972e-06
36 33 0 9.39016e-07
36 33 1 2.24798e-06
36 33 2 2.65778e-06
36 34 0 6.73756e-07
36 34 1 1.98574e-06
36 34 2 1.99808e-06
36 35 0 5.49114e-07
36 35 1 1.73612e-06
36 35 2 1.79863e-06
36 36 0 4.84978e-07
36 36 1 1.62289e-06
36 36 2 1.64808e-06
