-18.6636 5.16923e-05 0
-18.6263 4.82585e-05 0
-18.5889 4.73798e-05 0
-18.5515 4.39727e-05 0
-18.5142 3.97511e-05 0
-18.4768 3.79308e-05 0
-18.4394 3.81181e-05 0
-18.4021 3.77971e-05 0
-18.3647 3.58427e-05 0
-18.3273 3.33584e-05 0
-18.29 3.19502e-05 0
-18.2526 3.20116e-05 0
-18.2152 3.26028e-05 0
-18.1779 3.25368e-05 0
-18.1405 3.14134e-05 0
-18.1031 2.97878e-05 0
-18.0658 2.85754e-05 0
-18.0284 2.83173e-05 0
-17.9911 2.88566e-05 0
-17.9537 2.95487e-05 0
-17.9163 2.97526e-05 0
-17.879 2.92321e-05 0
-17.8416 2.82433e-05 0
-17.8042 2.73169e-05 0
-17.7669 2.69186e-05 0
-17.7295 2.72011e-05 0
-17.6921 2.79652e-05 0
-17.6548 2.8818e-05 0
-17.6174 2.94106e-05 0
-17.58 2.9619e-05 0
-17.5427 2.95832e-05 0
-17.5053 2.96018e-05 0
-17.468 2.99538e-05 0
-17.4306 3.07524e-05 0
-17.3932 3.19167e-05 0
-17.3559 3.32927e-05 0
-17.3185 3.48953e-05 0
-17.2811 3.71939e-05 0
-17.2438 4.13486e-05 0
-17.2064 4.93188e-05 0
-17.169 6.38047e-05 0
-17.1317 8.80296e-05 0
-17.0943 0.000125408 0
-17.0569 0.000179167 0
-17.0196 0.000251991 0
-16.9822 0.000345745 0
-16.9448 0.000461307 0
-16.9075 0.00059851 0
-16.8701 0.000756188 0
-16.8328 0.000932296 0
-16.7954 0.00112407 0
-16.758 0.00132823 0
-16.7207 0.00154118 0
-16.6833 0.00175918 0
-16.6459 0.0019786 0
-16.6086 0.00219607 0
-16.5712 0.00240865 0
-16.5338 0.00261402 0
-16.4965 0.00281051 0
-16.4591 0.00299721 0
-16.4217 0.00317391 0
-16.3844 0.00334106 0
-16.347 0.0034996 0
-16.3096 0.00365085 0
-16.2723 0.00379629 0
-16.2349 0.00393736 0
-16.1976 0.00407539 0
-16.1602 0.00421141 0
-16.1228 0.00434616 0
-16.0855 0.00448005 0
-16.0481 0.00461321 0
-16.0107 0.00474553 0
-15.9734 0.00487677 0
-15.936 0.00500665 0
-15.8986 0.00513484 0
-15.8613 0.0052611 0
-15.8239 0.00538526 0
-15.7865 0.00550721 0
-15.7492 0.00562695 0
-15.7118 0.00574453 0
-15.6745 0.00586009 0
-15.6371 0.00597382 0
-15.5997 0.00608595 0
-15.5624 0.00619678 0
-15.525 0.0063067 0
-15.4876 0.00641612 0
-15.4503 0.00652552 0
-15.4129 0.00663538 0
-15.3755 0.00674619 0
-15.3382 0.00685839 0
-15.3008 0.00697228 0
-15.2634 0.00708806 0
-15.2261 0.00720571 0
-15.1887 0.00732505 0
-15.1513 0.00744565 0
-15.114 0.00756696 0
-15.0766 0.00768825 0
-15.0393 0.00780872 0
-15.0019 0.00792756 0
-14.9645 0.00804401 0
-14.9272 0.00815741 0
-14.8898 0.00826727 0
-14.8524 0.00837329 0
-14.8151 0.00847534 0
-14.7777 0.00857349 0
-14.7403 0.00866796 0
-14.703 0.0087591 0
-14.6656 0.00884731 0
-14.6282 0.00893303 0
-14.5909 0.00901666 0
-14.5535 0.00909859 0
-14.5161 0.00917913 0
-14.4788 0.00925853 0
-14.4414 0.009337 0
-14.4041 0.0094147 0
-14.3667 0.00949178 0
-14.3293 0.00956842 0
-14.292 0.00964479 0
-14.2546 0.00972114 0
-14.2172 0.00979774 0
-14.1799 0.0098749 0
-14.1425 0.00995293 0
-14.1051 0.0100322 0
-14.0678 0.0101129 0
-14.0304 0.0101954 0
-13.993 0.0102799 0
-13.9557 0.0103664 0
-13.9183 0.0104551 0
-13.8809 0.0105458 0
-13.8436 0.0106384 0
-13.8062 0.0107328 0
-13.7689 0.0108288 0
-13.7315 0.0109262 0
-13.6941 0.0110248 0
-13.6568 0.0111243 0
-13.6194 0.0112245 0
-13.582 0.0113253 0
-13.5447 0.0114265 0
-13.5073 0.0115279 0
-13.4699 0.0116293 0
-13.4326 0.0117305 0
-13.3952 0.0118313 0
-13.3578 0.0119314 0
-13.3205 0.0120306 0
-13.2831 0.0121285 0
-13.2458 0.0122249 0
-13.2084 0.0123197 0
-13.171 0.0124125 0
-13.1337 0.0125034 0
-13.0963 0.0125924 0
-13.0589 0.0126796 0
-13.0216 0.0127651 0
-12.9842 0.0128494 0
-12.9468 0.0129328 0
-12.9095 0.0130158 0
